event_id,organization_id,user_id,feature_category,event_type,event_date,event_timestamp
EVT-0002527,ORG-0028,USR-00306,rocks,rock_updated,2024-06-10,2024-06-10 12:32:12
EVT-0004682,ORG-0045,USR-00511,todos,todo_completed,2025-10-01,2025-10-01 09:44:28
EVT-0014156,ORG-0169,USR-01624,todos,todo_created,2025-05-18,2025-05-18 11:28:45
EVT-0008447,ORG-0091,USR-00859,issues,issue_created,2025-04-07,2025-04-07 09:29:14
EVT-0011622,ORG-0136,USR-01286,scorecards,scorecard_score_entered,2026-01-03,2026-01-03 14:55:38
EVT-0006192,ORG-0062,USR-00651,meetings,meeting_completed,2025-03-12,2025-03-12 09:05:20
EVT-0009287,ORG-0097,USR-00936,rocks,rock_updated,2026-01-08,2026-01-08 10:22:43
EVT-0000006,ORG-0001,USR-00020,scorecards,scorecard_score_entered,2024-04-24,2024-04-24 17:02:47
EVT-0002027,ORG-0024,USR-00276,todos,todo_completed,2024-04-16,2024-04-16 08:42:54
EVT-0013148,ORG-0155,USR-01477,issues,issue_created,2025-10-30,2025-10-30 14:56:36
EVT-0010480,ORG-0114,USR-01099,scorecards,scorecard_updated,2025-12-14,2025-12-14 08:29:29
EVT-0011324,ORG-0129,USR-01220,scorecards,scorecard_updated,2026-02-26,2026-02-26 08:06:00
EVT-0001456,ORG-0016,USR-00178,issues,issue_created,2025-01-17,2025-01-17 01:00:47
EVT-0008053,ORG-0083,USR-00813,issues,issue_resolved,2025-04-14,2025-04-14 11:53:29
EVT-0004258,ORG-0041,USR-00464,rocks,rock_created,2025-10-17,2025-10-17 15:32:12
EVT-0006685,ORG-0069,USR-00686,headlines,headline_created,2024-09-18,2024-09-18 08:41:01
EVT-0007266,ORG-0075,USR-00739,todos,todo_created,2025-01-29,2025-01-29 17:08:39
EVT-0006093,ORG-0062,USR-00642,meetings,meeting_completed,2024-08-13,2024-08-13 15:23:48
EVT-0016318,ORG-0198,USR-01925,issues,issue_resolved,2025-12-12,2025-12-12 11:02:40
EVT-0007055,ORG-0071,USR-00723,meetings,meeting_created,2025-09-22,2025-09-22 08:11:57
EVT-0006537,ORG-0065,USR-00670,rocks,rock_updated,2026-01-28,2026-01-28 17:18:09
EVT-0014739,ORG-0179,USR-01741,rocks,rock_updated,2024-11-11,2024-11-11 11:23:54
EVT-0001567,ORG-0017,USR-00181,rocks,rock_updated,2025-11-12,2025-11-12 23:20:39
EVT-0000167,ORG-0002,USR-00029,todos,todo_completed,2024-03-14,2024-03-14 08:34:42
EVT-0016415,ORG-0199,USR-01965,scorecards,scorecard_score_entered,2025-09-05,2025-09-05 22:55:57
EVT-0008941,ORG-0094,USR-00902,issues,issue_resolved,2024-11-13,2024-11-13 17:52:01
EVT-0003417,ORG-0033,USR-00374,todos,todo_created,2023-12-08,2023-12-08 13:36:48
EVT-0010346,ORG-0113,USR-01091,issues,issue_created,2026-01-08,2026-01-08 11:24:48
EVT-0011372,ORG-0132,USR-01237,scorecards,scorecard_updated,2025-09-11,2025-09-11 15:52:25
EVT-0009538,ORG-0101,USR-00989,headlines,headline_created,2024-11-19,2024-11-19 11:38:04
EVT-0004181,ORG-0040,USR-00452,issues,issue_created,2025-10-30,2025-10-30 01:14:30
EVT-0005862,ORG-0062,USR-00639,headlines,headline_created,2023-03-10,2023-03-10 14:52:46
EVT-0012113,ORG-0142,USR-01360,todos,todo_completed,2023-03-31,2023-03-31 14:29:14
EVT-0006087,ORG-0062,USR-00649,meetings,meeting_created,2024-07-31,2024-07-31 11:04:06
EVT-0013220,ORG-0157,USR-01500,rocks,rock_updated,2025-02-12,2025-02-12 11:31:16
EVT-0006236,ORG-0062,USR-00648,meetings,meeting_completed,2025-06-03,2025-06-03 19:14:13
EVT-0010275,ORG-0113,USR-01090,headlines,headline_created,2024-02-09,2024-02-09 09:19:50
EVT-0003235,ORG-0033,USR-00384,issues,issue_created,2023-04-06,2023-04-06 13:39:16
EVT-0013376,ORG-0158,USR-01521,todos,todo_created,2025-07-01,2025-07-01 13:13:40
EVT-0013979,ORG-0167,USR-01593,rocks,rock_created,2025-10-24,2025-10-24 18:19:25
EVT-0009848,ORG-0104,USR-01018,todos,todo_created,2024-08-04,2024-08-04 12:25:23
EVT-0013623,ORG-0161,USR-01544,issues,issue_created,2025-11-15,2025-11-15 02:48:05
EVT-0012568,ORG-0146,USR-01377,scorecards,scorecard_score_entered,2025-06-20,2025-06-20 14:54:17
EVT-0003219,ORG-0032,USR-00367,issues,issue_created,2024-03-20,2024-03-20 16:39:35
EVT-0003184,ORG-0031,USR-00358,todos,todo_completed,2025-11-21,2025-11-21 17:20:08
EVT-0002089,ORG-0024,USR-00262,todos,todo_completed,2024-10-20,2024-10-20 17:44:21
EVT-0008765,ORG-0093,USR-00892,headlines,headline_created,2025-03-09,2025-03-09 10:23:11
EVT-0011305,ORG-0129,USR-01220,scorecards,scorecard_updated,2025-06-05,2025-06-05 15:57:24
EVT-0002107,ORG-0024,USR-00265,todos,todo_completed,2024-11-03,2024-11-03 11:27:53
EVT-0005694,ORG-0057,USR-00604,headlines,headline_created,2024-12-02,2024-12-02 13:19:44
EVT-0010921,ORG-0118,USR-01159,headlines,headline_created,2024-09-19,2024-09-19 16:05:35
EVT-0003438,ORG-0033,USR-00377,issues,issue_resolved,2024-01-13,2024-01-13 17:52:25
EVT-0010940,ORG-0119,USR-01164,todos,todo_created,2024-11-25,2024-11-25 10:31:41
EVT-0000826,ORG-0008,USR-00084,issues,issue_resolved,2024-12-29,2024-12-29 13:44:05
EVT-0005264,ORG-0053,USR-00580,scorecards,scorecard_score_entered,2024-01-05,2024-01-05 11:48:44
EVT-0014924,ORG-0181,USR-01767,issues,issue_created,2025-01-22,2025-01-22 15:20:18
EVT-0007468,ORG-0078,USR-00750,todos,todo_created,2023-10-25,2023-10-25 11:24:15
EVT-0004710,ORG-0046,USR-00515,todos,todo_created,2023-10-14,2023-10-14 13:12:48
EVT-0007547,ORG-0078,USR-00747,rocks,rock_updated,2026-01-31,2026-01-31 16:13:43
EVT-0005450,ORG-0053,USR-00583,meetings,meeting_created,2025-11-25,2025-11-25 09:17:21
EVT-0002812,ORG-0029,USR-00318,rocks,rock_updated,2025-01-08,2025-01-08 13:22:35
EVT-0007066,ORG-0071,USR-00729,headlines,headline_created,2025-10-15,2025-10-15 09:39:09
EVT-0000938,ORG-0009,USR-00096,issues,issue_created,2025-09-19,2025-09-19 15:12:48
EVT-0001750,ORG-0023,USR-00238,meetings,meeting_completed,2025-01-25,2025-01-25 12:39:32
EVT-0012918,ORG-0152,USR-01462,scorecards,scorecard_updated,2023-09-29,2023-09-29 14:51:15
EVT-0007403,ORG-0077,USR-00745,scorecards,scorecard_updated,2024-08-23,2024-08-23 08:03:11
EVT-0000642,ORG-0005,USR-00047,scorecards,scorecard_updated,2025-07-20,2025-07-20 17:30:30
EVT-0016114,ORG-0198,USR-01939,meetings,meeting_completed,2023-11-04,2023-11-04 17:44:01
EVT-0008727,ORG-0092,USR-00867,issues,issue_resolved,2025-12-29,2025-12-29 10:14:00
EVT-0010760,ORG-0117,USR-01147,rocks,rock_completed,2023-09-08,2023-09-08 17:42:44
EVT-0012726,ORG-0149,USR-01444,todos,todo_created,2024-10-24,2024-10-24 12:39:17
EVT-0009642,ORG-0101,USR-00994,issues,issue_resolved,2025-12-08,2025-12-08 12:14:12
EVT-0015264,ORG-0187,USR-01818,meetings,meeting_completed,2025-09-26,2025-09-26 11:28:56
EVT-0014147,ORG-0169,USR-01632,scorecards,scorecard_score_entered,2025-03-14,2025-03-14 10:11:56
EVT-0000944,ORG-0009,USR-00096,rocks,rock_created,2025-11-18,2025-11-18 16:30:02
EVT-0015509,ORG-0190,USR-01836,rocks,rock_updated,2025-10-19,2025-10-19 00:58:10
EVT-0004198,ORG-0040,USR-00450,headlines,headline_created,2025-12-29,2025-12-29 04:53:38
EVT-0009043,ORG-0094,USR-00900,headlines,headline_created,2026-02-01,2026-02-01 07:17:08
EVT-0001235,ORG-0012,USR-00130,scorecards,scorecard_updated,2025-09-27,2025-09-27 21:28:07
EVT-0004522,ORG-0043,USR-00473,scorecards,scorecard_updated,2025-07-03,2025-07-03 11:24:09
EVT-0001095,ORG-0011,USR-00112,meetings,meeting_completed,2025-01-06,2025-01-06 12:05:29
EVT-0000673,ORG-0005,USR-00053,todos,todo_completed,2025-12-17,2025-12-17 11:17:28
EVT-0005166,ORG-0052,USR-00562,todos,todo_completed,2025-12-01,2025-12-01 00:03:09
EVT-0008325,ORG-0090,USR-00840,issues,issue_resolved,2025-01-06,2025-01-06 12:24:45
EVT-0005902,ORG-0062,USR-00647,headlines,headline_created,2023-06-21,2023-06-21 08:37:18
EVT-0013773,ORG-0163,USR-01562,issues,issue_resolved,2025-05-14,2025-05-14 05:57:10
EVT-0008057,ORG-0083,USR-00813,meetings,meeting_completed,2025-05-14,2025-05-14 22:10:53
EVT-0005000,ORG-0049,USR-00529,meetings,meeting_created,2026-01-24,2026-01-24 16:13:42
EVT-0003779,ORG-0033,USR-00378,rocks,rock_updated,2025-12-23,2025-12-23 08:26:03
EVT-0011334,ORG-0131,USR-01233,rocks,rock_completed,2025-12-24,2025-12-24 09:16:30
EVT-0008789,ORG-0093,USR-00890,todos,todo_completed,2025-06-23,2025-06-23 03:40:24
EVT-0004569,ORG-0043,USR-00480,scorecards,scorecard_score_entered,2025-12-03,2025-12-03 14:21:15
EVT-0004237,ORG-0041,USR-00466,rocks,rock_updated,2025-06-04,2025-06-04 09:41:59
EVT-0005110,ORG-0051,USR-00557,todos,todo_created,2025-01-30,2025-01-30 13:28:44
EVT-0012709,ORG-0149,USR-01441,scorecards,scorecard_updated,2024-05-22,2024-05-22 11:29:54
EVT-0009751,ORG-0104,USR-01037,issues,issue_created,2023-10-29,2023-10-29 09:30:52
EVT-0001143,ORG-0011,USR-00106,todos,todo_created,2025-08-14,2025-08-14 13:26:56
EVT-0005699,ORG-0057,USR-00606,scorecards,scorecard_updated,2025-01-20,2025-01-20 19:32:32
EVT-0003727,ORG-0033,USR-00381,meetings,meeting_created,2025-08-31,2025-08-31 13:52:09
EVT-0004388,ORG-0043,USR-00489,scorecards,scorecard_updated,2024-05-26,2024-05-26 14:15:19
EVT-0002667,ORG-0029,USR-00321,todos,todo_completed,2023-10-14,2023-10-14 16:29:13
EVT-0009313,ORG-0098,USR-00964,todos,todo_created,2023-10-04,2023-10-04 20:29:37
EVT-0010799,ORG-0117,USR-01152,headlines,headline_created,2024-05-22,2024-05-22 17:25:56
EVT-0011443,ORG-0134,USR-01255,issues,issue_resolved,2025-02-23,2025-02-23 14:16:04
EVT-0000376,ORG-0004,USR-00040,scorecards,scorecard_score_entered,2023-11-02,2023-11-02 08:17:17
EVT-0008614,ORG-0092,USR-00871,issues,issue_created,2024-10-10,2024-10-10 11:42:46
EVT-0016507,ORG-0101,USR-00977,issues,issue_resolved,2025-08-10,2025-08-10 13:08:49
EVT-0013440,ORG-0159,USR-01539,todos,todo_completed,2024-07-11,2024-07-11 14:35:09
EVT-0010277,ORG-0113,USR-01090,todos,todo_completed,2024-02-20,2024-02-20 13:39:34
EVT-0008351,ORG-0090,USR-00844,issues,issue_resolved,2025-09-14,2025-09-14 14:42:25
EVT-0014196,ORG-0169,USR-01628,headlines,headline_created,2025-10-21,2025-10-21 15:38:07
EVT-0010232,ORG-0112,USR-01087,rocks,rock_completed,2025-05-25,2025-05-25 17:43:05
EVT-0001830,ORG-0023,USR-00256,meetings,meeting_completed,2025-11-09,2025-11-09 08:32:25
EVT-0010188,ORG-0111,USR-01079,todos,todo_completed,2025-03-03,2025-03-03 08:56:02
EVT-0009750,ORG-0104,USR-01030,rocks,rock_created,2023-09-28,2023-09-28 03:29:01
EVT-0003371,ORG-0033,USR-00377,issues,issue_resolved,2023-11-25,2023-11-25 20:30:18
EVT-0007213,ORG-0075,USR-00741,scorecards,scorecard_updated,2023-09-30,2023-09-30 13:43:16
EVT-0010344,ORG-0113,USR-01088,meetings,meeting_completed,2026-01-04,2026-01-04 09:44:03
EVT-0007988,ORG-0082,USR-00805,meetings,meeting_completed,2024-05-26,2024-05-26 10:36:44
EVT-0003912,ORG-0034,USR-00394,headlines,headline_created,2026-02-01,2026-02-01 10:45:55
EVT-0002122,ORG-0024,USR-00273,todos,todo_completed,2024-12-20,2024-12-20 11:22:51
EVT-0013364,ORG-0158,USR-01519,rocks,rock_created,2025-05-10,2025-05-10 13:12:34
EVT-0005714,ORG-0057,USR-00608,scorecards,scorecard_updated,2025-04-13,2025-04-13 17:40:47
EVT-0014157,ORG-0169,USR-01637,headlines,headline_created,2025-05-27,2025-05-27 13:10:35
EVT-0011803,ORG-0138,USR-01314,issues,issue_resolved,2025-01-30,2025-01-30 10:53:38
EVT-0008689,ORG-0092,USR-00868,issues,issue_resolved,2025-07-21,2025-07-21 10:38:20
EVT-0003937,ORG-0036,USR-00401,scorecards,scorecard_score_entered,2024-01-15,2024-01-15 11:41:35
EVT-0011851,ORG-0138,USR-01311,issues,issue_created,2025-07-21,2025-07-21 13:34:25
EVT-0006478,ORG-0065,USR-00667,scorecards,scorecard_updated,2024-08-15,2024-08-15 10:32:48
EVT-0013693,ORG-0163,USR-01552,meetings,meeting_created,2024-01-23,2024-01-23 15:46:17
EVT-0012951,ORG-0152,USR-01461,issues,issue_resolved,2024-07-07,2024-07-07 12:46:25
EVT-0014492,ORG-0177,USR-01732,meetings,meeting_created,2025-03-04,2025-03-04 10:12:21
EVT-0009636,ORG-0101,USR-00983,headlines,headline_created,2025-12-29,2025-12-29 13:12:38
EVT-0012848,ORG-0150,USR-01451,rocks,rock_created,2025-08-06,2025-08-06 17:56:28
EVT-0012382,ORG-0143,USR-01363,scorecards,scorecard_score_entered,2025-03-06,2025-03-06 14:05:15
EVT-0009770,ORG-0104,USR-01034,todos,todo_created,2023-12-13,2023-12-13 12:45:50
EVT-0011440,ORG-0134,USR-01256,todos,todo_completed,2025-01-24,2025-01-24 16:22:47
EVT-0015414,ORG-0190,USR-01830,issues,issue_resolved,2024-12-08,2024-12-08 12:10:09
EVT-0008320,ORG-0090,USR-00836,scorecards,scorecard_updated,2024-11-04,2024-11-04 13:01:42
EVT-0010717,ORG-0116,USR-01131,todos,todo_completed,2025-12-01,2025-12-01 16:29:21
EVT-0008409,ORG-0091,USR-00857,todos,todo_created,2024-12-26,2024-12-26 09:37:48
EVT-0005470,ORG-0053,USR-00574,meetings,meeting_created,2026-01-25,2026-01-25 13:24:56
EVT-0010147,ORG-0109,USR-01062,headlines,headline_created,2026-01-19,2026-01-19 09:21:12
EVT-0004771,ORG-0046,USR-00514,headlines,headline_created,2025-07-12,2025-07-12 13:00:58
EVT-0000705,ORG-0006,USR-00064,todos,todo_created,2023-11-19,2023-11-19 02:12:40
EVT-0009149,ORG-0096,USR-00915,scorecards,scorecard_score_entered,2024-11-20,2024-11-20 20:37:57
EVT-0013670,ORG-0163,USR-01562,headlines,headline_created,2023-11-21,2023-11-21 13:34:21
EVT-0000451,ORG-0004,USR-00041,scorecards,scorecard_updated,2025-10-30,2025-10-30 16:46:53
EVT-0006366,ORG-0063,USR-00660,meetings,meeting_completed,2025-12-07,2025-12-07 06:27:34
EVT-0003733,ORG-0033,USR-00383,issues,issue_created,2025-09-01,2025-09-01 09:37:17
EVT-0013567,ORG-0160,USR-01543,issues,issue_resolved,2024-11-12,2024-11-12 15:12:48
EVT-0002102,ORG-0024,USR-00265,headlines,headline_created,2024-11-28,2024-11-28 15:51:24
EVT-0008605,ORG-0092,USR-00874,issues,issue_resolved,2024-09-28,2024-09-28 15:26:09
EVT-0011207,ORG-0126,USR-01213,rocks,rock_created,2025-11-03,2025-11-03 11:46:19
EVT-0013803,ORG-0163,USR-01559,scorecards,scorecard_updated,2025-12-18,2025-12-18 13:50:14
EVT-0004743,ORG-0046,USR-00514,todos,todo_created,2024-09-11,2024-09-11 10:11:14
EVT-0000527,ORG-0005,USR-00058,todos,todo_created,2024-04-28,2024-04-28 09:20:23
EVT-0014291,ORG-0171,USR-01654,headlines,headline_created,2024-04-13,2024-04-13 15:35:55
EVT-0002652,ORG-0029,USR-00313,todos,todo_created,2023-08-02,2023-08-02 13:24:20
EVT-0014313,ORG-0171,USR-01651,meetings,meeting_completed,2024-10-16,2024-10-16 13:02:57
EVT-0008295,ORG-0090,USR-00835,issues,issue_resolved,2024-01-19,2024-01-19 13:02:03
EVT-0015561,ORG-0191,USR-01852,issues,issue_resolved,2024-08-23,2024-08-23 00:42:03
EVT-0004433,ORG-0043,USR-00484,todos,todo_completed,2024-10-05,2024-10-05 17:55:48
EVT-0013410,ORG-0158,USR-01507,meetings,meeting_created,2025-12-30,2025-12-30 13:44:34
EVT-0005356,ORG-0053,USR-00563,headlines,headline_created,2024-12-04,2024-12-04 09:40:55
EVT-0005551,ORG-0054,USR-00590,issues,issue_created,2025-05-31,2025-05-31 12:57:40
EVT-0011251,ORG-0127,USR-01214,todos,todo_completed,2025-05-01,2025-05-01 08:07:48
EVT-0006832,ORG-0070,USR-00699,rocks,rock_created,2024-11-17,2024-11-17 17:52:46
EVT-0005388,ORG-0053,USR-00574,scorecards,scorecard_score_entered,2025-03-09,2025-03-09 15:59:24
EVT-0001223,ORG-0012,USR-00131,scorecards,scorecard_updated,2025-05-24,2025-05-24 11:40:40
EVT-0010456,ORG-0114,USR-01116,scorecards,scorecard_updated,2025-11-29,2025-11-29 19:09:24
EVT-0006829,ORG-0070,USR-00694,todos,todo_created,2024-10-05,2024-10-05 15:57:16
EVT-0014456,ORG-0175,USR-01712,rocks,rock_updated,2026-02-20,2026-02-20 09:45:11
EVT-0007531,ORG-0078,USR-00749,meetings,meeting_completed,2025-07-10,2025-07-10 09:21:40
EVT-0015872,ORG-0195,USR-01893,meetings,meeting_completed,2025-01-18,2025-01-18 10:08:42
EVT-0009304,ORG-0098,USR-00962,issues,issue_resolved,2023-09-04,2023-09-04 16:09:21
EVT-0006052,ORG-0062,USR-00641,todos,todo_created,2024-05-07,2024-05-07 08:26:16
EVT-0001690,ORG-0021,USR-00200,meetings,meeting_created,2025-07-21,2025-07-21 16:41:34
EVT-0003023,ORG-0030,USR-00338,meetings,meeting_completed,2025-04-11,2025-04-11 08:14:16
EVT-0002769,ORG-0029,USR-00316,rocks,rock_created,2024-09-08,2024-09-08 10:45:34
EVT-0001738,ORG-0021,USR-00212,issues,issue_created,2026-02-12,2026-02-12 13:55:24
EVT-0014178,ORG-0169,USR-01632,scorecards,scorecard_updated,2025-08-29,2025-08-29 10:50:46
EVT-0007921,ORG-0081,USR-00784,rocks,rock_created,2025-12-23,2025-12-23 10:55:18
EVT-0015408,ORG-0190,USR-01828,todos,todo_completed,2024-11-15,2024-11-15 10:59:19
EVT-0015184,ORG-0184,USR-01801,headlines,headline_created,2025-12-05,2025-12-05 11:07:39
EVT-0010024,ORG-0106,USR-01050,scorecards,scorecard_score_entered,2024-12-25,2024-12-25 11:01:40
EVT-0013624,ORG-0161,USR-01544,todos,todo_created,2025-12-31,2025-12-31 11:55:59
EVT-0014762,ORG-0179,USR-01741,headlines,headline_created,2025-03-04,2025-03-04 09:28:07
EVT-0016319,ORG-0198,USR-01931,issues,issue_resolved,2025-12-28,2025-12-28 12:48:55
EVT-0005840,ORG-0060,USR-00623,meetings,meeting_completed,2025-09-26,2025-09-26 18:55:56
EVT-0008606,ORG-0092,USR-00875,issues,issue_created,2024-09-19,2024-09-19 11:58:00
EVT-0010169,ORG-0110,USR-01071,rocks,rock_updated,2024-11-04,2024-11-04 12:09:20
EVT-0003253,ORG-0033,USR-00369,rocks,rock_completed,2023-06-25,2023-06-25 07:28:35
EVT-0012142,ORG-0142,USR-01360,issues,issue_resolved,2023-08-27,2023-08-27 15:53:52
EVT-0008123,ORG-0085,USR-00817,todos,todo_completed,2025-10-26,2025-10-26 09:51:28
EVT-0008884,ORG-0094,USR-00905,headlines,headline_created,2024-02-03,2024-02-03 20:34:57
EVT-0004091,ORG-0038,USR-00411,scorecards,scorecard_updated,2026-01-06,2026-01-06 16:58:15
EVT-0012182,ORG-0142,USR-01354,issues,issue_created,2024-01-17,2024-01-17 18:37:47
EVT-0004770,ORG-0046,USR-00515,headlines,headline_created,2025-06-08,2025-06-08 21:46:02
EVT-0010529,ORG-0114,USR-01104,rocks,rock_created,2026-01-11,2026-01-11 01:20:49
EVT-0012748,ORG-0149,USR-01442,scorecards,scorecard_score_entered,2025-07-24,2025-07-24 12:11:41
EVT-0012614,ORG-0146,USR-01390,scorecards,scorecard_updated,2026-01-23,2026-01-23 16:49:05
EVT-0002683,ORG-0029,USR-00313,todos,todo_created,2023-11-07,2023-11-07 17:24:38
EVT-0005163,ORG-0052,USR-00561,todos,todo_completed,2025-11-19,2025-11-19 13:14:18
EVT-0010425,ORG-0114,USR-01110,issues,issue_resolved,2025-10-15,2025-10-15 10:10:32
EVT-0012751,ORG-0149,USR-01441,meetings,meeting_completed,2025-07-17,2025-07-17 14:19:14
EVT-0000285,ORG-0002,USR-00028,todos,todo_created,2025-06-29,2025-06-29 06:40:28
EVT-0008773,ORG-0093,USR-00891,todos,todo_created,2025-04-28,2025-04-28 15:52:09
EVT-0003683,ORG-0033,USR-00378,scorecards,scorecard_score_entered,2025-05-13,2025-05-13 08:18:09
EVT-0010630,ORG-0115,USR-01120,scorecards,scorecard_score_entered,2025-04-20,2025-04-20 23:31:49
EVT-0004050,ORG-0037,USR-00409,meetings,meeting_completed,2025-11-19,2025-11-19 10:13:51
EVT-0002975,ORG-0030,USR-00342,rocks,rock_created,2024-09-18,2024-09-18 14:38:28
EVT-0008185,ORG-0087,USR-00826,todos,todo_completed,2025-01-29,2025-01-29 16:36:27
EVT-0001359,ORG-0014,USR-00167,rocks,rock_completed,2025-11-03,2025-11-03 13:52:40
EVT-0016405,ORG-0199,USR-01952,headlines,headline_created,2025-07-15,2025-07-15 10:36:53
EVT-0005675,ORG-0057,USR-00607,headlines,headline_created,2024-08-22,2024-08-22 09:07:22
EVT-0004593,ORG-0043,USR-00486,todos,todo_completed,2026-02-22,2026-02-22 16:25:27
EVT-0000032,ORG-0001,USR-00008,issues,issue_resolved,2024-09-02,2024-09-02 09:19:15
EVT-0013405,ORG-0158,USR-01514,todos,todo_created,2025-11-02,2025-11-02 17:50:52
EVT-0001836,ORG-0023,USR-00247,meetings,meeting_completed,2025-12-19,2025-12-19 09:09:05
EVT-0007673,ORG-0081,USR-00796,scorecards,scorecard_updated,2024-06-13,2024-06-13 16:58:54
EVT-0011883,ORG-0138,USR-01311,rocks,rock_completed,2025-12-09,2025-12-09 03:17:56
EVT-0013802,ORG-0163,USR-01567,meetings,meeting_completed,2025-12-03,2025-12-03 13:47:51
EVT-0001564,ORG-0017,USR-00181,headlines,headline_created,2025-09-22,2025-09-22 17:41:22
EVT-0008645,ORG-0092,USR-00869,issues,issue_resolved,2025-02-04,2025-02-04 14:09:49
EVT-0010938,ORG-0119,USR-01164,issues,issue_resolved,2024-10-03,2024-10-03 14:26:28
EVT-0008438,ORG-0091,USR-00855,todos,todo_created,2025-03-28,2025-03-28 11:13:51
EVT-0013625,ORG-0161,USR-01545,scorecards,scorecard_updated,2025-12-22,2025-12-22 08:58:40
EVT-0016718,ORG-0101,USR-00987,meetings,meeting_created,2025-02-25,2025-02-25 07:39:41
EVT-0004430,ORG-0043,USR-00481,todos,todo_created,2024-10-15,2024-10-15 11:21:59
EVT-0010966,ORG-0119,USR-01160,issues,issue_resolved,2025-06-30,2025-06-30 14:46:48
EVT-0012103,ORG-0141,USR-01342,headlines,headline_created,2025-12-09,2025-12-09 14:17:16
EVT-0005695,ORG-0057,USR-00608,scorecards,scorecard_score_entered,2024-12-29,2024-12-29 17:37:42
EVT-0003328,ORG-0033,USR-00377,todos,todo_completed,2023-10-26,2023-10-26 12:44:15
EVT-0001954,ORG-0024,USR-00272,headlines,headline_created,2023-10-09,2023-10-09 16:17:25
EVT-0016270,ORG-0198,USR-01931,rocks,rock_created,2025-06-24,2025-06-24 07:14:17
EVT-0012118,ORG-0142,USR-01354,issues,issue_created,2023-04-24,2023-04-24 08:07:55
EVT-0007546,ORG-0078,USR-00748,meetings,meeting_created,2025-12-21,2025-12-21 12:46:45
EVT-0010154,ORG-0110,USR-01074,todos,todo_created,2024-06-01,2024-06-01 08:00:48
EVT-0002126,ORG-0024,USR-00268,scorecards,scorecard_score_entered,2025-01-15,2025-01-15 11:37:20
EVT-0008115,ORG-0085,USR-00818,meetings,meeting_created,2025-07-11,2025-07-11 12:52:13
EVT-0008603,ORG-0092,USR-00862,issues,issue_resolved,2024-08-29,2024-08-29 15:01:43
EVT-0010650,ORG-0115,USR-01121,headlines,headline_created,2025-12-02,2025-12-02 09:17:19
EVT-0006527,ORG-0065,USR-00667,meetings,meeting_created,2025-10-05,2025-10-05 16:05:58
EVT-0004161,ORG-0040,USR-00442,rocks,rock_completed,2025-08-12,2025-08-12 12:41:15
